uid,anime_uid,score
249660,31798,7
262309,19315,3
263666,19315,1
206297,813,3
259732,31798,10
264522,19315,5
194452,585,9
264810,19315,1
5140,585,10
222984,31798,10
30504,585,10
222475,31798,8
273845,19315,1
39899,585,10
315108,585,9
228419,19315,5
316177,585,9
224982,31798,8
143783,19315,2
238925,585,8
140413,19315,7
262215,585,8
251684,34453,7
145255,19315,6
270241,585,7
271686,585,7
225503,31798,9
303062,19315,8
275101,585,9
278108,34453,8
253246,19315,4
68919,585,8
237841,2766,6
227425,31798,9
242630,34453,10
182333,19315,4
192606,585,9
235154,19315,2
70483,585,10
261793,585,6
191857,19315,5
216151,585,6
224541,31798,6
216281,585,9
191683,585,10
245408,33051,10
223954,31798,9
222587,31798,8
177089,19315,5
244558,33051,9
271697,11177,5
169603,19315,5
248329,33051,8
222864,31798,7
152911,19315,1
206863,11177,7
223141,31798,10
248361,33051,10
133475,19315,3
257221,33051,8
281983,33051,8
223910,31798,8
250853,13253,4
285800,33051,6
9333,5002,8
221931,31798,8
210939,11177,5
193040,19315,1
285946,33051,9
195259,19315,9
286872,33051,8
217845,31128,7
126997,55,7
216120,19315,3
245163,33051,8
221872,31798,8
202143,19315,1
246646,33051,9
204670,19315,5
299828,33051,8
180790,19315,3
249551,33051,8
221956,31798,8
249727,33051,4
221870,31798,9
282805,33051,9
237583,31798,9
284964,33051,8
135991,19315,6
114781,18507,8
285271,33051,10
136747,19315,1
142205,19315,7
244363,33051,9
297542,33051,10
226163,18507,9
310113,33051,1
207776,18507,8
322315,19315,2
235116,6,8
323628,19315,3
25184,6,7
219992,18507,9
40111,591,5
324638,19315,3
241225,19315,1
213437,6,2
215645,18507,9
243873,19315,1
324345,18507,6
176919,591,10
264421,18507,10
269120,19315,4
93753,6,9
273516,19315,2
33654,6,8
253141,18507,7
165073,6,10
278277,19315,3
10581,6,9
217633,18507,8
69303,591,6
177009,19315,2
2651,6,7
308399,591,4
70837,591,6
92481,6,9
235238,18507,8
8401,591,5
85419,6,8
127,591,9
43683,6,4
116623,18507,9
307184,6,6
128873,18507,9
11719,591,7
168871,6,10
220026,18507,8
16101,6,9
114311,18507,8
9543,591,7
150517,18507,9
302569,6,2
296564,31798,6
145605,5742,6
227198,22335,4
145115,6,7
303524,31798,9
242399,2031,3
4129,6,9
303764,13755,6
5752,6,9
256174,31798,8
266994,13755,10
188073,6,5
222907,31798,6
303326,13755,8
82,6,10
222618,31798,6
317082,13755,7
222665,31798,9
151485,10611,6
325481,3091,7
5552,3091,7
5371,3091,6
222954,31798,10
44573,10611,7
127099,3091,7
223668,31798,10
225365,31798,10
222419,31798,8
7517,3091,4
6488,3091,8
92589,10611,6
14985,3091,9
222003,31798,7
43173,10611,6
265387,34636,8
61543,10611,9
221883,31798,6
40937,10611,7
284994,34636,5
221810,31798,8
265391,34636,6
220228,18507,7
265476,34636,5
98391,10611,5
258614,34636,10
163379,18507,9
52605,10611,1
265353,34636,9
163975,18507,9
51207,10611,9
210089,18507,9
226818,18507,9
44975,10611,4
265374,34636,10
229143,18507,10
295375,34636,8
114589,18507,8
77955,10611,3
261777,34636,2
209606,18507,8
255366,34636,7
238039,18507,8
294612,34636,8
239773,18507,7
241542,18507,10
39289,10611,8
256981,34636,9
246152,18507,10
44569,10611,9
265405,34636,4
262909,18507,9
43583,10611,6
195347,10611,5
271760,18507,3
255336,34636,7
136057,10611,6
47841,10611,6
265404,34636,4
11759,2031,7
265357,34636,8
274589,18507,8
24544,2031,5
265360,34636,7
265352,34636,8
278089,18507,4
265355,34636,9
226918,18507,7
141021,2031,6
313235,32867,6
114249,18507,7
2437,2031,7
316507,32867,8
708,2031,4
262482,32867,8
225553,18507,9
278739,22335,6
237208,32867,9
209605,18507,8
224039,31798,8
244577,32867,9
238491,32867,8
222139,31798,6
235565,32867,7
314812,31798,9
235566,32867,6
315204,31798,7
235564,32867,9
315527,32867,9
240183,31798,9
323022,31798,9
296600,32867,10
235695,32867,8
263778,31798,7
235725,32867,10
248481,31798,2
282247,32867,10
301392,32867,10
276972,31798,8
221880,31798,10
235651,32867,5
232176,31798,8
235588,32867,10
221864,31798,7
226380,31798,10
228481,31798,9
235557,32867,5
233277,31798,7
235547,32867,8
235549,32867,8
156285,10800,8
283583,10800,6
233390,31798,8
221866,31798,6
227589,10800,6
116789,18507,8
189591,18507,8
139919,18507,8
193526,10800,7
46881,10800,7
127457,18507,9
86485,10800,10
138987,18507,9
217790,1141,4
114183,10800,10
23998,1141,5
48075,10800,10
233443,18507,6
306809,10800,6
285481,18507,4
108795,8487,9
300195,18507,7
291830,30757,7
194698,19315,3
185465,10800,8
105383,10800,9
257801,32190,6
197745,19315,4
209199,18507,9
186639,19315,9
191163,18507,8
153951,10800,10
192584,19315,3
228456,32190,6
185868,19315,3
98915,10800,10
211142,18507,7
251964,30757,7
57727,10800,10
178757,18507,9
236283,30757,5
194016,19315,1
208101,18507,7
206705,30757,4
181401,19315,1
219947,18507,8
56151,10800,10
198410,18507,6
190064,3503,2
177775,10800,10
194390,18507,8
66023,3503,4
105055,10800,9
186069,18507,8
195686,19315,3
5836,3503,7
11801,3503,6
174549,19315,3
78283,3503,5
133477,19315,3
231177,18507,7
142109,19315,5
60783,10800,9
101981,10800,10
53103,10800,10
232565,18507,7
111101,3503,3
218453,19315,1
219082,813,1
141875,18507,9
20853,3503,7
15715,813,10
222898,31798,4
32878,813,10
43061,3503,5
211178,19315,3
222952,31798,7
20010,3503,10
4428,3503,7
2297,813,7
221906,31798,10
158853,19315,6
261108,813,10
67933,3503,4
137291,19315,3
219680,19315,1
253508,813,2
222564,31798,6
22990,3503,10
226585,19315,6
221930,31798,6
13700,3503,8
252982,19315,1
14147,813,10
222202,31798,6
316599,3503,6
239844,19315,1
134961,813,10
222052,31798,5
25127,3503,8
222529,31798,9
203708,3503,9
290866,813,10
3182,813,7
221890,31798,9
11692,813,9
223097,31798,9
113907,3503,10
84659,3503,4
6343,813,6
55813,3503,10
300948,813,9
238447,31798,7
13328,3503,7
208083,813,2
239577,31798,3
293953,3503,8
282503,31798,10
254052,31798,6
1227,813,8
285177,31798,7
35168,813,9
146929,18507,9
33918,3503,7
7303,813,9
125037,18507,8
149277,813,9
89041,3503,6
126333,3503,7
38340,813,8
148299,3503,5
1544,813,10
153227,18507,8
155019,18507,9
323518,39570,7
320937,18507,10
323678,39570,9
267039,18507,10
323587,39570,9
237223,3503,2
324317,39570,9
271537,18507,8
215979,18507,10
190448,3503,6
60549,3503,6
324473,39570,10
224767,18507,5
251380,3503,9
324314,39570,8
145045,18507,6
108979,3503,7
324315,39570,9
108319,3503,10
208157,18507,8
220775,3503,7
173729,3503,5
278941,28675,8
207077,18507,9
20895,3503,10
216310,18507,9
63409,3503,7
191907,18507,8
297680,3503,5
309226,3503,7
234455,28675,8
208178,28675,10
136011,18507,8
76755,3503,7
149631,18507,8
206441,3503,10
205694,28675,7
281116,18507,9
39987,3503,7
282980,18507,10
209971,28675,10
7451,3503,9
284794,18507,7
205290,28675,7
201057,28675,9
32709,3503,5
201024,28675,9
292359,18507,9
202932,28675,10
58001,8841,8
262128,28675,10
39817,8841,9
6236,3503,6
246868,28675,9
172485,3503,6
280050,28675,9
100383,1686,10
193149,3503,5
285284,28675,7
6474,3503,6
264158,28675,3
220500,28675,6
7363,1686,9
201077,28675,10
255216,1686,7
31418,3503,5
23739,1686,9
237066,31798,6
70865,3503,3
12729,3503,6
207371,28675,9
223647,31798,10
192648,3503,2
224012,31798,9
200990,28675,8
310875,3503,3
150707,3503,1
200964,28675,6
221894,31798,8
200962,28675,10
19242,3503,2
223002,31798,5
47877,585,10
6076,3503,8
224514,31798,7
5939,3503,2
35857,585,7
233167,31798,3
143045,585,10
228960,31798,8
5823,3503,8
232885,31798,5
5755,3503,3
224088,585,10
7864,3503,4
229446,31798,4
325447,585,9
229865,31798,7
4872,3503,7
232662,31798,5
6534,3503,5
228157,31798,10
203111,30757,7
35260,585,9
207129,30757,2
238347,31798,6
314351,8487,3
271792,31798,6
299357,585,9
231746,585,5
274482,31798,7
222183,31798,7
122879,8487,10
170241,18507,9
44945,8487,7
49439,8487,6
33778,585,8
252045,1141,8
282514,19315,3
3944,585,9
36871,1141,3
284722,19315,2
305180,585,8
115211,18507,8
32805,1141,7
3898,585,9
19597,1141,1
15232,585,10
114969,18507,9
20000,1141,8
286277,19315,5
213836,18507,6
53061,1141,9
207773,18507,6
3688,1141,2
295102,19315,3
37572,585,3
208082,18507,9
212891,585,10
204059,18507,6
137417,19315,2
208994,585,5
1903,585,9
151693,18507,9
207302,19315,2
130577,585,9
134569,18507,8
230236,19315,1
110795,585,10
233138,19315,8
34731,585,9
137951,19315,1
294836,33051,2
195220,18507,7
284902,33051,5
212418,18507,4
216130,19315,1
244357,33051,8
114431,18507,8
216641,19315,3
242631,33051,9
198453,19315,1
320626,18507,8
132583,19315,8
244445,33051,9
154437,19315,2
147121,19315,4
155317,19315,5
244575,33051,8
320759,18507,9
262290,33051,8
230504,19315,1
244555,33051,8
260474,18507,8
243211,33051,6
260619,18507,7
284367,18507,9
184348,19315,3
234353,19315,10
245128,33051,10
161543,19315,1
244436,33051,9
244044,29949,1
241273,33051,9
141633,18507,7
244332,33051,8
114313,18507,9
129979,18507,7
38877,8841,8
235928,29949,4
246736,33051,10
35532,8841,9
254841,29949,2
98021,8841,9
31880,1694,4
229080,29949,2
244823,33051,3
230903,29949,1
244329,33051,8
146169,10491,1
300449,29949,2
88825,8841,6
61135,3185,7
250221,29949,1
238001,33051,3
227303,8841,1
34363,3185,6
316140,29949,2
288834,33051,6
156747,8841,9
296725,29949,2
79730,1189,8
244323,33051,9
247165,8841,8
13546,1189,9
311635,29949,1
266490,8841,7
64899,8841,8
284452,29949,1
244356,33051,3
35533,8841,7
251205,34257,3
268059,29949,1
125539,12859,10
58713,8841,9
211828,29949,1
206881,12859,9
216867,8841,5
303035,29949,1
256848,29949,1
107441,12859,7
251499,29949,1
142999,12859,9
87801,8841,7
247148,34257,3
197447,29949,1
318863,12859,5
35455,8841,10
289091,8841,7
188203,29949,1
113917,12859,9
309260,8841,10
110061,12859,8
61495,8841,9
57749,10491,6
144551,10491,7
55067,8841,7
255250,10491,6
95477,12859,10
79280,8841,7
43341,10491,5
94675,12859,9
135739,10491,8
210370,12859,9
323686,20533,7
95527,12859,8
42791,8841,7
280018,20533,5
96367,1686,9
11208,3003,9
102229,12859,3
140505,20533,7
17076,1686,8
236694,4173,4
32603,1686,10
304813,4962,2
174197,12859,8
18588,1686,8
142161,20533,8
30471,1686,5
139389,20533,8
114503,12859,6
3706,1686,8
83303,12859,10
139337,20533,6
44051,10491,10
19722,1686,10
196867,1686,10
235152,10491,8
184207,10491,6
10304,1686,9
50125,10491,9
36761,1686,10
132167,10491,2
208545,30276,9
18422,1686,10
243898,10491,7
206396,30276,9
851,1686,10
211954,10491,5
208276,30276,9
833,1686,5
59283,10491,1
3912,1686,6
15813,1686,3
231095,10491,7
70445,10491,9
206130,30276,7
224783,30276,10
298830,30276,6
316016,10491,6
1003,1686,7
194827,10491,6
218218,30276,9
23101,1686,3
220005,10491,9
227110,10491,7
2128,1686,9
247908,34257,5
207825,30276,10
3113,1686,8
251242,34257,8
263208,5251,10
8443,1189,9
217017,30276,10
206125,30276,9
305322,5251,10
50867,1189,8
228500,5251,6
318709,5251,10
46177,10491,3
206141,30276,10
262954,5251,7
270926,5251,9
49027,10491,9
170087,5251,6
278115,30276,6
185401,10491,5
258085,5251,8
283557,2559,10
189849,10491,8
159879,5251,8
108879,10491,8
203338,5251,9
294318,38010,6
219575,2559,9
129329,5251,8
286888,10937,7
303003,5251,8
55419,10491,8
247696,3226,7
50475,10491,2
9216,3226,9
14477,3226,9
44517,10491,5
181172,5251,9
53455,10491,10
64099,5251,8
165757,5251,8
44347,10491,2
42533,10491,10
41799,5251,10
41855,10491,7
42773,10491,6
9256,853,9
208645,5291,8
606,853,10
53475,10491,7
59089,12187,7
1542,853,10
136447,10491,5
219941,16762,10
39939,10491,2
40735,10491,2
250554,16762,9
43239,10491,9
102269,10491,8
11168,853,9
197944,16762,6
287621,853,5
157459,1694,4
38864,853,1
4270,1694,5
201216,16762,10
235241,16762,9
194657,853,8
55747,1694,7
162767,16762,10
53885,853,9
7881,853,10
217722,16762,5
24038,853,9
165603,853,3
177941,16762,6
191509,19315,1
204127,853,10
296026,19315,3
313257,853,10
281864,16762,9
201688,16762,6
296686,19315,1
147395,853,8
3434,853,9
184177,853,1
145515,16762,5
36332,853,8
130613,16762,9
103675,16762,10
256445,16762,10
303042,19315,2
265553,16762,4
300034,853,9
303205,19315,3
277784,16762,4
62441,853,10
241007,19315,10
133925,16762,10
63921,853,8
241120,19315,1
254132,16762,6
47723,853,10
309315,19315,6
68663,853,5
309332,19315,1
67143,853,9
311156,19315,2
284783,16762,1
291812,16762,10
225451,27601,9
146213,853,10
311381,19315,1
244855,27601,9
27766,853,9
201645,27601,9
281199,853,9
215840,19315,2
234047,31798,5
212858,19315,4
222773,31798,5
136309,19315,1
284713,853,9
221921,31798,9
146019,19315,1
131907,19315,3
137283,19315,1
231684,31798,9
262860,197,4
13751,853,9
231183,19315,3
231743,853,9
232413,31798,6
180604,197,7
2986,197,6
238484,31798,3
221537,853,8
10677,853,10
317223,31798,6
128187,4792,7
260554,31798,9
143199,853,10
325511,31798,6
296726,4874,7
163133,19315,2
230870,31798,9
9238,853,9
227349,5529,8
221927,31798,4
9899,853,10
137481,19315,1
269903,1978,7
42525,853,10
253046,23605,9
221963,31798,8
184765,853,10
325270,31121,8
222439,31798,7
227927,853,10
253541,31798,5
189906,3550,8
246503,31798,5
221871,31798,5
214207,1617,6
269331,1617,10
231791,31121,6
135629,853,10
248353,23605,6
222441,31798,7
323811,31798,7
141485,21241,7
64255,853,9
221945,31798,3
197871,853,7
294998,37139,6
222063,31798,5
294929,37139,5
50347,853,10
196263,853,10
294976,37139,10
294893,37139,7
145447,18507,9
192758,853,10
124423,21241,6
188914,18507,8
320359,38920,6
27121,853,9
153719,18507,9
37487,853,10
315663,38920,9
294888,18507,6
318161,38920,6
314117,38920,10
274234,18507,4
314233,38920,7
191071,18507,9
312108,39699,6
200769,23605,6
224046,18507,4
312283,18507,9
211845,18507,5
189749,853,10
114943,18507,8
198405,23605,10
178363,18507,9
47965,853,9
215715,23605,9
287729,18507,9
63659,853,3
295112,18507,9
14492,853,10
18490,853,9
212717,23605,3
151039,18507,7
196520,23605,9
239991,853,8
144639,18507,8
287206,853,9
214953,18507,5
202055,23605,3
125185,18507,6
189367,23605,3
125103,18507,7
121241,18507,9
201152,23605,10
321824,853,9
303000,18507,8
240497,853,7
200902,23605,10
237258,8841,8
200933,23605,9
264543,853,9
181048,8841,3
242444,853,6
190618,23605,10
144439,8841,9
243124,853,7
96555,8841,9
226454,1978,5
269281,8841,7
18436,1978,7
275466,8841,7
268312,853,10
1424,197,6
35703,8841,7
271358,853,10
34918,8841,6
273693,853,9
249243,853,10
147945,8841,7
154215,853,9
90717,8841,7
35558,8841,7
206928,8841,6
26091,853,10
92987,8841,6
88695,8841,8
236102,853,7
28462,853,8
35497,8841,7
212814,853,10
46569,8841,8
212546,853,8
282665,8841,4
191663,853,10
50337,853,8
224040,853,9
221039,853,8
285740,8841,9
54677,853,10
256351,8841,5
37021,8841,9
127797,853,2
10472,853,10
231900,853,9
306039,5153,4
272833,5153,7
108025,11583,9
87931,853,9
228340,853,8
15523,853,10
40229,10187,8
221784,10187,10
6546,853,10
24635,853,10
70323,10187,7
21897,853,8
38586,10187,8
16707,853,10
217674,21373,5
261293,21373,8
10632,853,10
41239,9493,3
38479,9493,7
18387,853,10
38286,9493,8
27552,853,9
127509,21373,5
13481,853,10
285953,853,5
202450,10187,8
244024,853,10
40367,10187,7
70611,10187,8
207146,853,10
207942,17187,7
23638,3389,9
127503,853,10
31868,3389,7
17100,3389,7
78684,853,10
84905,853,9
66227,3389,8
26348,3389,5
33482,3389,4
81194,853,9
29297,853,10
17258,3389,4
113707,853,8
12426,3389,7
314680,37326,10
4247,3389,5
78667,853,9
75469,853,9
11206,3389,4
4272,3389,6
10930,3389,8
226846,30458,7
4216,3389,6
5038,3389,4
239596,30458,9
225349,853,10
236300,853,9
204257,10187,5
198907,853,10
35959,10187,8
101579,853,9
37580,10187,8
142841,12679,8
245900,853,7
247689,853,10
237716,853,10
81244,12679,7
82370,853,7
21256,682,7
105093,12679,8
63537,853,8
36389,10187,7
79072,853,8
85851,853,9
80248,853,9
96827,12679,7
20562,853,8
38755,853,9
197699,12679,6
72653,12679,6
27430,853,8
82966,12679,7
19072,853,9
31051,853,10
59145,853,8
322114,12679,8
48957,853,9
217972,12679,8
309142,12679,9
46615,853,9
70045,853,10
68291,853,9
43955,853,10
234744,12679,8
213292,12679,2
213583,12679,8
222928,853,9
241629,853,10
252790,3915,6
177211,23067,6
155513,23067,8
92341,853,9
55563,853,10
316643,12679,10
39393,853,9
46797,853,9
285209,12679,9
2474,3915,7
95201,853,9
52755,853,10
173703,4427,8
182350,12679,8
20874,853,10
117005,12679,8
83319,853,8
68229,12679,9
168837,12679,8
120903,853,7
73739,12679,9
238679,32360,1
128365,853,10
76319,12679,9
97437,853,10
80968,9806,10
66755,12679,8
85823,1296,8
86553,9806,10
201592,30458,10
253238,853,10
304916,21569,6
129625,4795,6
270476,853,9
233484,853,9
109751,853,5
218558,21569,8
207170,30458,9
302360,21569,7
180182,21569,5
246217,33820,1
201532,30458,9
70893,6666,6
201474,30458,3
267120,13793,4
171629,21569,4
218510,853,10
200807,30458,10
288497,1350,3
218608,853,10
201393,30458,9
315629,13793,4
300510,33820,10
184256,1350,5
40849,853,9
302187,1350,10
83791,853,10
201005,30458,9
139581,1350,6
318159,33820,3
29764,853,10
11577,1350,7
240609,33820,3
309611,30736,8
33516,853,10
186127,21569,5
241492,33820,7
36288,9806,10
257511,31621,5
242340,33820,2
214408,31621,6
240564,33820,2
309959,30736,5
33751,853,10
242569,31621,4
285645,33820,1
220430,31621,5
312983,30736,3
37651,853,10
216709,31621,7
207552,853,9
315525,33820,2
87471,853,10
214478,31621,4
240614,33820,1
207043,853,9
230044,32360,6
240505,33820,1
277721,30736,3
232364,32360,5
141751,853,10
259703,32360,6
240514,33820,2
257368,30736,6
64197,853,10
325523,32360,6
259781,30736,9
230931,32360,6
72307,853,9
321218,30736,10
235244,32360,10
235304,32360,5
111507,853,9
134705,853,10
231031,32360,6
230469,32360,7
99331,853,10
230340,32360,1
263462,30736,3
253691,32360,9
240449,33820,10
287851,30736,7
256944,32360,8
24565,853,8
292110,30736,10
299816,30736,3
230081,32360,3
260777,30736,4
230163,32360,9
260903,30736,5
291840,32360,8
25457,853,9
230088,32360,6
21219,853,10
230394,32360,7
305608,30736,5
230105,32360,8
265949,30736,10
245706,853,10
315197,30736,9
296693,853,6
230059,32360,4
299799,853,9
315268,30736,9
303279,853,9
294045,30736,6
307196,853,8
254177,853,10
229780,853,9
6505,853,9
314584,30736,5
18359,853,9
294454,30736,4
69845,8557,8
138815,8557,10
84089,853,10
75243,853,10
310707,2730,2
15949,853,10
254429,2730,5
79788,8557,7
45513,8557,8
96795,8557,8
142293,853,8
202969,17187,5
15255,853,10
220894,17187,7
264915,2730,4
105411,17187,9
20684,1053,4
201823,17187,8
171461,17187,7
71285,853,10
270063,34449,6
69717,853,10
215754,853,10
102491,17187,7
15191,853,10
292434,38181,4
192128,17187,6
154021,853,9
42087,853,10
197788,853,9
208892,31560,7
156165,17187,7
271063,34449,2
111767,17187,10
38323,853,9
280457,34449,1
141745,7103,9
285056,17187,5
232530,853,9
151217,7103,7
316440,29932,5
21279,602,6
102309,17187,8
198225,853,10
104637,17187,8
26872,7103,9
263081,29932,4
20189,853,10
127065,17187,8
224374,28207,4
159735,853,9
102243,17187,8
171429,17187,8
259596,34966,3
102321,17187,7
163033,853,10
255752,34449,8
263663,34966,2
233982,853,9
277442,34966,6
178859,853,9
260098,34449,9
23320,853,9
256130,34966,3
260040,34449,3
256427,34966,3
259200,34966,8
259384,853,9
255931,34966,8
256301,34966,7
260553,34449,3
256249,34966,3
255194,34966,1
321405,853,10
288302,2089,4
240005,853,8
258477,34449,1
317264,34966,6
167175,2089,3
160873,853,9
110101,2089,8
105259,2089,10
259204,34966,4
254736,34966,4
319180,853,10
151107,853,9
259291,34966,5
153417,853,10
99585,7103,5
145833,853,9
39977,7103,7
49103,853,7
260024,34449,4
255272,34449,4
260374,34449,3
145583,853,8
23193,7103,4
31694,853,9
37913,7103,10
32474,853,9
260001,34449,3
259994,34449,6
23931,7103,9
255539,34449,8
4374,853,8
184283,853,10
259639,853,5
291605,853,8
292357,853,8
255263,34449,5
227067,2730,4
292894,853,8
216884,2730,6
76471,2730,6
294844,853,7
135511,2730,4
262639,853,10
102565,2730,5
290568,36023,7
252835,2730,6
14019,853,7
37445,853,9
291107,36023,6
84895,853,10
299436,36023,7
300519,36023,5
212946,853,9
301721,36023,5
20717,853,10
306489,36023,3
19311,853,10
308441,36023,7
312739,36023,2
315440,36023,3
189360,853,10
319904,36023,5
208088,853,10
289443,37740,8
211338,853,8
263931,853,5
325231,36023,5
306996,853,6
286527,36023,5
290456,36023,6
273717,853,9
290486,36023,4
254824,853,3
314100,853,10
310719,315,9
203598,853,9
110525,853,10
286123,315,3
270546,33702,8
7265,853,9
163079,21353,8
305144,37596,10
33894,853,10
